vendor_id,rail,rate_bps,settlement,fee_cap,p_accept,e_ltv
V008929,ach_flat,0,next_day,n/a,0.97,15506.02
V008930,virtual_card,150,next_day,capped,0.713,1312874.62
V008931,virtual_card,80,next_day,none,0.488,16367.53
V008932,virtual_card,220,next_day,capped,0.448,71520.38
V008933,virtual_card,280,same_day,none,0.87,1738391.0
V008934,virtual_card,220,same_day,none,0.45,37658.85
V008935,virtual_card,220,next_day,none,0.411,88894.83
V008936,virtual_card,280,same_day,capped,0.733,26254.81
V008937,virtual_card,280,same_day,none,0.482,67222.34
V008938,virtual_card,280,same_day,none,0.659,287755.91
V008939,virtual_card,280,same_day,none,0.646,2125098.25
V008940,virtual_card,150,next_day,none,0.445,204077.89
V008941,ach_flat,0,next_day,n/a,0.97,19852.65
V008942,virtual_card,280,same_day,none,0.538,93554.29
V008943,virtual_card,280,next_day,none,0.736,1067780.0
V008944,ach_flat,0,next_day,n/a,0.97,9557.79
V008945,virtual_card,280,next_day,none,0.843,2317611.25
V008946,virtual_card,280,next_day,none,0.415,7365.39
V008947,virtual_card,280,next_day,capped,0.791,183186.66
V008948,virtual_card,220,same_day,none,0.484,111049.45
V008949,ach_flat,0,next_day,n/a,0.97,22972.82
V008950,ach_flat,0,next_day,n/a,0.97,89000.03
V008951,virtual_card,220,next_day,none,0.442,359403.66
V008952,virtual_card,280,next_day,none,0.574,74404.86
V008953,virtual_card,220,same_day,none,0.432,1402.52
V008954,ach_flat,0,next_day,n/a,0.97,11535.72
V008955,virtual_card,280,same_day,capped,0.855,915497.44
V008956,ach_flat,0,next_day,n/a,0.97,33893.23
V008957,virtual_card,80,next_day,none,0.508,4761.3
V008958,virtual_card,280,next_day,none,0.491,13602.93
V008959,virtual_card,150,next_day,none,0.415,6451.09
V008960,virtual_card,280,same_day,capped,0.553,61459.67
V008961,virtual_card,220,same_day,none,0.526,15138.5
V008962,ach_flat,0,next_day,n/a,0.97,17263.55
V008963,ach_flat,0,next_day,n/a,0.97,3774.95
V008964,virtual_card,150,same_day,none,0.45,15866.48
V008965,ach_flat,0,next_day,n/a,0.97,2156.15
V008966,virtual_card,280,same_day,none,0.874,50001.33
V008967,virtual_card,150,next_day,capped,0.634,27928.98
V008968,ach_flat,0,next_day,n/a,0.97,108652.89
V008969,virtual_card,150,next_day,none,0.439,208352.02
V008970,virtual_card,280,next_day,none,0.42,26670.79
V008971,ach_flat,0,next_day,n/a,0.97,6200.58
V008972,ach_flat,0,next_day,n/a,0.97,44771.26
V008973,virtual_card,150,same_day,none,0.502,9380.91
V008974,virtual_card,80,next_day,none,0.418,1053.44
V008975,ach_flat,0,next_day,n/a,0.97,20404.49
V008976,virtual_card,280,next_day,capped,0.632,41005.36
V008977,virtual_card,280,next_day,none,0.704,15915.35
V008978,virtual_card,220,same_day,none,0.701,232453.33
V008979,virtual_card,80,same_day,none,0.474,50580.05
V008980,ach_flat,0,next_day,n/a,0.97,7222.26
V008981,ach_flat,0,next_day,n/a,0.97,72335.86
V008982,virtual_card,280,next_day,none,0.794,6302168.5
V008983,virtual_card,280,next_day,none,0.508,60038.98
V008984,virtual_card,280,same_day,none,0.575,3984.82
V008985,virtual_card,280,next_day,capped,0.827,1533735.5
V008986,virtual_card,280,same_day,capped,0.829,125398.85
V008987,virtual_card,280,next_day,capped,0.825,300113.81
V008988,virtual_card,280,same_day,none,0.59,123231.08
V008989,virtual_card,280,next_day,none,0.692,27594.51
V008990,virtual_card,220,next_day,capped,0.442,45292.73
V008991,virtual_card,220,same_day,none,0.583,358833.78
V008992,virtual_card,150,same_day,none,0.442,2525.52
V008993,virtual_card,280,next_day,capped,0.77,588153.06
V008994,virtual_card,280,next_day,capped,0.762,7139.71
V008995,ach_flat,0,next_day,n/a,0.97,16211.99
V008996,virtual_card,150,same_day,none,0.444,129879.3
V008997,virtual_card,280,same_day,none,0.768,744400.44
V008998,virtual_card,150,same_day,none,0.406,147854.81
V008999,ach_flat,0,next_day,n/a,0.97,68019.26
V009000,virtual_card,150,next_day,capped,0.402,19783.02
V009001,ach_flat,0,next_day,n/a,0.97,57616.24
V009002,virtual_card,280,next_day,none,0.44,93109.25
V009003,virtual_card,280,same_day,none,0.655,65926.84
V009004,virtual_card,220,same_day,capped,0.567,33842.27
V009005,virtual_card,280,same_day,none,0.459,154963.06
V009006,virtual_card,220,same_day,capped,0.512,158819.64
V009007,virtual_card,280,next_day,capped,0.839,2343.11
V009008,virtual_card,280,next_day,capped,0.738,7216.42
V009009,virtual_card,150,next_day,none,0.452,10778.07
V009010,virtual_card,150,same_day,none,0.494,23476.6
V009011,virtual_card,280,same_day,none,0.768,131729.8
V009012,virtual_card,150,next_day,none,0.425,209609.09
V009013,ach_flat,0,next_day,n/a,0.97,42302.34
V009014,virtual_card,280,next_day,capped,0.583,93490.41
V009015,virtual_card,280,next_day,capped,0.58,302642.41
V009016,virtual_card,220,same_day,none,0.645,14535.62
V009017,virtual_card,80,next_day,none,0.431,15036.8
V009018,virtual_card,280,same_day,none,0.942,8108.52
V009019,ach_flat,0,next_day,n/a,0.97,54447.74
V009020,virtual_card,280,next_day,none,0.52,360202.88
V009021,virtual_card,280,next_day,none,0.487,85482.88
V009022,ach_flat,0,next_day,n/a,0.97,4945.75
V009023,virtual_card,80,next_day,none,0.456,217220.44
V009024,virtual_card,280,next_day,none,0.528,122669.66
V009025,virtual_card,80,same_day,none,0.542,78964.0
V009026,virtual_card,280,next_day,capped,0.648,259855.98
V009027,virtual_card,280,next_day,none,0.558,70356.55
V009028,virtual_card,280,same_day,none,0.467,151091.05
V009029,virtual_card,280,same_day,capped,0.916,175309.14
V009030,virtual_card,220,next_day,none,0.434,14577.73
V009031,virtual_card,280,next_day,capped,0.796,222274.73
V009032,virtual_card,80,same_day,none,0.608,62562.08
V009033,virtual_card,150,same_day,none,0.44,190289.95
V009034,virtual_card,150,next_day,capped,0.696,413198.0
V009035,virtual_card,280,same_day,none,0.537,133718.78
V009036,virtual_card,280,same_day,capped,0.921,591608.69
V009037,ach_flat,0,next_day,n/a,0.97,30748.7
V009038,virtual_card,220,next_day,capped,0.505,20902.35
V009039,virtual_card,280,same_day,none,0.797,2118746.5
V009040,virtual_card,280,same_day,none,0.521,252139.41
V009041,virtual_card,280,next_day,none,0.513,2431159.25
V009042,virtual_card,280,next_day,capped,0.812,191558.28
V009043,ach_flat,0,next_day,n/a,0.97,13617.01
V009044,ach_flat,0,next_day,n/a,0.97,37709.37
V009045,virtual_card,280,next_day,none,0.511,30328.87
V009046,virtual_card,220,same_day,none,0.434,151540.64
V009047,virtual_card,280,same_day,none,0.511,1688402.62
V009048,virtual_card,220,next_day,none,0.546,83300.77
V009049,virtual_card,280,next_day,none,0.649,45617.47
V009050,virtual_card,280,next_day,capped,0.539,15582.92
V009051,ach_flat,0,next_day,n/a,0.97,26208.76
V009052,virtual_card,280,next_day,capped,0.518,214259.2
V009053,virtual_card,280,next_day,capped,0.642,1587708.38
V009054,virtual_card,220,next_day,none,0.526,24336.95
V009055,virtual_card,280,same_day,none,0.635,27480.89
V009056,virtual_card,150,next_day,none,0.521,48067.27
V009057,virtual_card,280,same_day,none,0.411,192217.03
V009058,virtual_card,150,next_day,none,0.498,325976.12
V009059,virtual_card,280,same_day,none,0.526,84418.14
V009060,virtual_card,280,same_day,none,0.428,12272.0
V009061,virtual_card,280,next_day,capped,0.468,104114.59
V009062,virtual_card,220,same_day,none,0.627,169991.2
V009063,virtual_card,280,next_day,capped,0.888,25283.28
V009064,ach_flat,0,next_day,n/a,0.97,74887.41
V009065,virtual_card,280,next_day,capped,0.547,56410.32
V009066,virtual_card,280,next_day,capped,0.539,154205.36
V009067,ach_flat,0,next_day,n/a,0.97,14652.48
V009068,virtual_card,220,next_day,none,0.434,86122.14
V009069,virtual_card,150,next_day,none,0.413,26715.8
V009070,virtual_card,80,same_day,none,0.652,54513.49
V009071,virtual_card,220,same_day,none,0.7,114284.65
V009072,virtual_card,280,same_day,none,0.83,118840.9
V009073,virtual_card,280,next_day,none,0.592,15612.91
V009074,virtual_card,150,next_day,none,0.401,73952.25
V009075,virtual_card,220,next_day,none,0.483,247682.83
V009076,virtual_card,280,next_day,none,0.542,40055.67
V009077,virtual_card,280,same_day,none,0.454,329782.72
V009078,virtual_card,80,next_day,capped,0.404,105398.84
V009079,virtual_card,280,next_day,none,0.429,15986.63
V009080,virtual_card,280,same_day,none,0.805,138260.88
V009081,virtual_card,80,same_day,none,0.566,29398.44
V009082,virtual_card,280,same_day,none,0.601,129975.09
V009083,virtual_card,150,next_day,none,0.456,97482.41
V009084,virtual_card,150,same_day,none,0.451,214955.44
V009085,virtual_card,150,next_day,none,0.567,56988.11
V009086,virtual_card,220,next_day,none,0.416,26512.87
V009087,ach_flat,0,next_day,n/a,0.97,15995.87
V009088,virtual_card,150,next_day,none,0.449,139482.39
V009089,virtual_card,80,next_day,capped,0.591,299123.06
V009090,ach_flat,0,next_day,n/a,0.97,43204.65
V009091,ach_flat,0,next_day,n/a,0.97,2777.46
V009092,virtual_card,280,next_day,none,0.409,19106.09
V009093,virtual_card,150,next_day,capped,0.584,154795.66
V009094,virtual_card,150,next_day,none,0.473,43345.98
V009095,virtual_card,150,next_day,capped,0.709,809272.25
V009096,virtual_card,280,next_day,capped,0.826,231963.19
V009097,virtual_card,150,same_day,none,0.544,38633.3
V009098,virtual_card,150,next_day,none,0.47,87231.68
V009099,virtual_card,280,next_day,capped,0.796,177744.12
V009100,virtual_card,220,next_day,none,0.498,104168.66
V009101,virtual_card,280,same_day,none,0.686,52627.16
V009102,ach_flat,0,next_day,n/a,0.97,4125.31
V009103,ach_flat,0,next_day,n/a,0.97,41010.1
V009104,virtual_card,220,same_day,capped,0.557,68193.4
V009105,virtual_card,280,next_day,none,0.463,162425.23
V009106,virtual_card,280,next_day,none,0.871,504369.78
V009107,virtual_card,280,same_day,none,0.512,34884.29
V009108,virtual_card,80,same_day,none,0.409,98617.81
V009109,virtual_card,280,next_day,capped,0.859,13419.52
V009110,virtual_card,80,same_day,capped,0.508,23763.75
V009111,virtual_card,280,same_day,none,0.456,39521.47
V009112,ach_flat,0,next_day,n/a,0.97,25904.62
V009113,ach_flat,0,next_day,n/a,0.97,33378.42
V009114,virtual_card,280,same_day,none,0.714,7032920.5
V009115,virtual_card,280,same_day,none,0.652,98011.0
V009116,virtual_card,280,next_day,none,0.552,29800.84
V009117,ach_flat,0,next_day,n/a,0.97,23445.12
V009118,virtual_card,150,same_day,none,0.474,36353.59
V009119,virtual_card,150,next_day,none,0.405,3037.6
V009120,virtual_card,280,next_day,capped,0.841,40987.27
V009121,virtual_card,280,next_day,none,0.587,440263.91
V009122,virtual_card,80,next_day,none,0.41,48516.58
V009123,virtual_card,280,same_day,none,0.678,10089.07
V009124,virtual_card,280,next_day,none,0.467,2646.15
V009125,virtual_card,220,same_day,none,0.469,29137.59
V009126,virtual_card,150,same_day,none,0.458,119555.81
V009127,ach_flat,0,next_day,n/a,0.97,6351.03
V009128,virtual_card,280,same_day,none,0.865,520948.47
V009129,virtual_card,220,next_day,capped,0.434,294662.59
V009130,virtual_card,150,same_day,capped,0.463,1048.53
V009131,virtual_card,280,next_day,none,0.472,77145.47
V009132,virtual_card,220,same_day,none,0.431,213841.09
V009133,virtual_card,150,next_day,capped,0.752,45005.83
V009134,virtual_card,220,same_day,capped,0.501,24819.35
V009135,virtual_card,150,next_day,capped,0.485,76984.42
V009136,virtual_card,220,same_day,none,0.553,12638.0
V009137,virtual_card,280,same_day,none,0.762,814923.94
V009138,virtual_card,280,same_day,none,0.756,799356.75
V009139,virtual_card,280,same_day,none,0.809,225127.42
V009140,virtual_card,280,same_day,none,0.5,424670.53
V009141,virtual_card,280,next_day,capped,0.729,315236.91
V009142,ach_flat,0,next_day,n/a,0.97,99822.56
V009143,virtual_card,280,next_day,capped,0.682,40735.3
V009144,virtual_card,80,next_day,none,0.57,112910.73
V009145,virtual_card,280,same_day,capped,0.87,237209.77
V009146,ach_flat,0,next_day,n/a,0.97,19888.05
V009147,virtual_card,280,same_day,capped,0.583,419348.06
V009148,virtual_card,150,same_day,capped,0.479,145518.47
V009149,virtual_card,150,next_day,capped,0.44,176967.62
V009150,virtual_card,280,same_day,none,0.798,47496.33
V009151,virtual_card,150,same_day,none,0.441,119580.19
V009152,ach_flat,0,next_day,n/a,0.97,35903.98
V009153,virtual_card,280,next_day,none,0.419,10592.6
V009154,ach_flat,0,next_day,n/a,0.97,29764.95
V009155,ach_flat,0,next_day,n/a,0.97,3060.7
V009156,virtual_card,280,same_day,none,0.479,212107.48
V009157,virtual_card,280,same_day,capped,0.622,58616.46
V009158,ach_flat,0,next_day,n/a,0.97,128311.87
V009159,virtual_card,150,same_day,none,0.541,11873.62
V009160,ach_flat,0,next_day,n/a,0.97,22249.57
V009161,virtual_card,280,next_day,capped,0.489,58835.45
V009162,virtual_card,80,next_day,none,0.487,54060.18
V009163,virtual_card,150,same_day,none,0.416,142632.08
V009164,virtual_card,220,same_day,capped,0.627,2419700.75
V009165,virtual_card,280,same_day,none,0.695,719164.25
V009166,virtual_card,280,next_day,capped,0.641,1824332.62
V009167,virtual_card,280,same_day,none,0.615,188175.81
V009168,virtual_card,150,same_day,none,0.531,113789.82
V009169,ach_flat,0,next_day,n/a,0.97,21476.82
V009170,virtual_card,280,same_day,none,0.526,278201.94
V009171,virtual_card,150,next_day,none,0.556,62482.01
V009172,virtual_card,280,next_day,capped,0.793,30941.65
V009173,virtual_card,280,same_day,none,0.747,409147.31
V009174,virtual_card,280,next_day,none,0.527,24887.52
V009175,ach_flat,0,next_day,n/a,0.97,45362.77
V009176,virtual_card,280,same_day,none,0.722,176005.61
V009177,virtual_card,80,same_day,none,0.424,128886.23
V009178,virtual_card,280,same_day,capped,0.558,56848.35
V009179,virtual_card,80,next_day,none,0.426,9040.28
V009180,virtual_card,220,same_day,none,0.405,62579.98
V009181,virtual_card,280,same_day,none,0.726,169136.75
V009182,virtual_card,280,same_day,none,0.782,12721.36
V009183,virtual_card,280,same_day,none,0.848,20289616.0
V009184,ach_flat,0,next_day,n/a,0.97,26648.85
V009185,virtual_card,280,same_day,none,0.6,81341.2
V009186,virtual_card,220,next_day,none,0.417,16970.96
V009187,virtual_card,280,next_day,capped,0.681,10280.73
V009188,virtual_card,220,same_day,none,0.544,58820.48
V009189,virtual_card,280,next_day,capped,0.745,33679.63
V009190,ach_flat,0,next_day,n/a,0.97,1083.62
V009191,ach_flat,0,next_day,n/a,0.97,23162.58
V009192,virtual_card,220,same_day,none,0.513,2001.59
V009193,ach_flat,0,next_day,n/a,0.97,27032.82
V009194,ach_flat,0,next_day,n/a,0.97,22100.23
V009195,virtual_card,280,same_day,none,0.448,3615.19
V009196,virtual_card,280,next_day,capped,0.696,533854.19
V009197,virtual_card,280,same_day,none,0.59,96363.01
V009198,ach_flat,0,next_day,n/a,0.97,8357.11
V009199,virtual_card,150,next_day,none,0.434,14053.37
V009200,virtual_card,280,next_day,capped,0.402,42799.14
V009201,virtual_card,220,same_day,capped,0.429,22963.96
V009202,virtual_card,280,next_day,none,0.636,2699.31
V009203,ach_flat,0,next_day,n/a,0.97,42719.19
V009204,virtual_card,280,same_day,capped,0.629,231710.05
V009205,virtual_card,280,next_day,capped,0.853,546460.44
V009206,virtual_card,280,next_day,capped,0.602,73598.88
V009207,virtual_card,220,same_day,none,0.674,198101.22
V009208,virtual_card,80,next_day,none,0.421,14692.32
V009209,virtual_card,280,next_day,capped,0.749,295194.53
V009210,virtual_card,280,next_day,capped,0.663,37798.25
V009211,ach_flat,0,next_day,n/a,0.97,18810.48
V009212,virtual_card,280,same_day,none,0.412,139406.19
V009213,ach_flat,0,next_day,n/a,0.97,48763.05
V009214,virtual_card,280,next_day,capped,0.685,673545.0
V009215,virtual_card,220,same_day,none,0.832,968549.06
V009216,virtual_card,280,next_day,capped,0.651,3914.0
V009217,virtual_card,280,same_day,none,0.502,102266.7
V009218,virtual_card,280,next_day,none,0.518,55147.47
V009219,virtual_card,280,same_day,none,0.627,110114.49
V009220,ach_flat,0,next_day,n/a,0.97,2565.04
V009221,virtual_card,220,same_day,capped,0.473,592286.62
V009222,virtual_card,280,same_day,none,0.46,16636.23
V009223,virtual_card,150,next_day,none,0.628,112870.97
V009224,virtual_card,280,next_day,capped,0.567,115594.97
V009225,virtual_card,280,same_day,none,0.786,118218.98
V009226,virtual_card,280,next_day,capped,0.896,23625.52
V009227,virtual_card,80,same_day,capped,0.405,170179.47
V009228,virtual_card,280,next_day,capped,0.856,100912.44
V009229,ach_flat,0,next_day,n/a,0.97,8074.23
V009230,virtual_card,280,next_day,none,0.47,216472.23
V009231,virtual_card,150,next_day,capped,0.611,296546.72
V009232,ach_flat,0,next_day,n/a,0.97,3784.35
V009233,ach_flat,0,next_day,n/a,0.97,45797.09
V009234,ach_flat,0,next_day,n/a,0.97,39159.04
V009235,ach_flat,0,next_day,n/a,0.97,20922.96
V009236,virtual_card,80,next_day,capped,0.594,1718283.38
V009237,virtual_card,280,same_day,none,0.581,34867.05
V009238,virtual_card,280,next_day,capped,0.693,485131.06
V009239,virtual_card,280,next_day,capped,0.873,67205.47
V009240,ach_flat,0,next_day,n/a,0.97,6294.27
V009241,virtual_card,150,next_day,capped,0.552,92822.61
V009242,virtual_card,280,same_day,none,0.873,607817.0
V009243,virtual_card,280,same_day,capped,0.603,1319789.0
V009244,virtual_card,80,next_day,none,0.448,22834.27
V009245,virtual_card,220,same_day,none,0.415,107700.93
V009246,ach_flat,0,next_day,n/a,0.97,35671.23
V009247,virtual_card,80,next_day,none,0.518,40990.81
V009248,virtual_card,280,next_day,none,0.513,14009.67
V009249,ach_flat,0,next_day,n/a,0.97,51272.67
V009250,virtual_card,280,same_day,capped,0.893,11494.7
V009251,virtual_card,280,same_day,capped,0.933,433269.44
V009252,virtual_card,150,next_day,none,0.448,77842.12
V009253,ach_flat,0,next_day,n/a,0.97,2336.87
V009254,virtual_card,280,next_day,none,0.426,246025.09
V009255,virtual_card,280,same_day,none,0.599,23934.07
V009256,virtual_card,280,same_day,none,0.668,4193.74
V009257,virtual_card,150,next_day,none,0.496,118044.3
V009258,virtual_card,280,same_day,none,0.742,743349.44
V009259,ach_flat,0,next_day,n/a,0.97,7096.8
V009260,ach_flat,0,next_day,n/a,0.97,8197.33
V009261,virtual_card,280,next_day,capped,0.72,354696.09
V009262,virtual_card,280,same_day,capped,0.623,11422.27
V009263,virtual_card,280,next_day,capped,0.827,77198.13
V009264,virtual_card,150,same_day,none,0.536,289304.56
V009265,virtual_card,150,same_day,none,0.467,544203.31
V009266,virtual_card,280,next_day,none,0.452,225008.25
V009267,virtual_card,280,same_day,none,0.583,241024.66
V009268,virtual_card,280,next_day,capped,0.873,6216.29
V009269,virtual_card,220,same_day,none,0.63,473818.69
V009270,virtual_card,80,next_day,none,0.43,136098.81
V009271,virtual_card,80,same_day,none,0.515,70796.41
V009272,virtual_card,280,same_day,none,0.54,25279.14
V009273,virtual_card,80,next_day,none,0.537,12849.06
V009274,virtual_card,280,same_day,none,0.484,251645.06
