mcc,avg_ticket,max_ticket,monthly_txn_count,annual_spend,tenure_months,is_new_to_platform,current_payment_method,card_acceptance_history,past_data_quality_score,days_sales_outstanding,strategic_vendor,risk_level,metadata_strategy
5085,2289.54,15783.66,8,219795.84,4,True,card,accepted,0.922,38,False,low,send_partial
7372,659.55,1344.78,17,134548.2,64,False,ach,accepted,0.921,36,False,low,send_minimal
5734,499.18,2183.76,3,17970.48,16,False,ach,rejected,1.0,58,False,low,send_full
5211,6874.48,23625.8,5,53329806.180782974,38,False,ach,accepted,0.416,48,False,medium,send_minimal
5065,1399.56,3114.17,11,184741.92,128,False,check,rejected,0.257,47,False,high,send_partial
5199,2544.89,6294.04,10,305386.8,172,False,ach,rejected,1.0,42,True,medium,send_minimal
4214,3169.2,11519.91,8,304243.2,0,True,ach,never_offered,0.343,45,False,medium,send_minimal
5122,2477.39,10583.54,3,89186.04,3,True,check,rejected,0.793,45,False,low,send_full
7372,13582.01,21488.85,6,977904.72,119,False,ach,rejected,0.876,63,True,medium,send_minimal
7399,331.41,1199.81,6,23861.52,115,False,check,rejected,0.209,41,False,low,send_minimal
8911,434.3,702.36,26,135501.6,2,True,ach,rejected,0.94,39,False,low,send_full
5199,578.66,1439.41,6,41663.52,1,True,check,accepted,0.622,59,False,low,send_minimal
5137,406.77,633.26,5,24406.2,115,False,check,rejected,0.964,61,False,low,send_minimal
7372,1181.52,5311.15,15,212673.6,19,False,ach,rejected,0.603,52,False,low,send_minimal
5199,486.95,2411.39,28,163615.2,142,False,check,accepted,,46,True,medium,send_minimal
5734,3108.0,21006.58,23,857808.0,102,False,check,accepted,0.872,46,False,medium,send_minimal
7392,2306.41,6270.13,16,442830.72,51,False,ach,accepted,0.491,61,False,medium,send_minimal
7372,23743.43,155873.5,7,1994448.12,161,False,check,rejected,0.107,54,False,low,send_minimal
5122,1562.57,9496.59,25,468771.0,138,False,ach,rejected,0.988,40,True,low,send_minimal
7392,1967.33,5927.97,27,637414.92,25,False,check,rejected,0.711,55,False,low,send_minimal
5211,1173.39,4588.49,25,352017.0,105,False,ach,rejected,0.705,54,False,low,send_minimal
4214,6891.56,13311.86,9,744288.48,85,False,ach,accepted,0.694,52,False,low,send_minimal
5734,1126.75,3991.47,28,378588.0,143,False,ach,rejected,1.0,36,True,high,send_minimal
4214,5058.95,35352.57,10,607074.0,3,True,card,accepted,0.718,69,False,high,send_minimal
8911,5614.73,23278.13,1,67376.76,0,True,card,never_offered,0.343,55,False,low,send_partial
8911,9168.74,27307.96,14,1540348.32,40,False,ach,accepted,0.921,43,False,high,send_minimal
7392,263.92,1383.63,15,47505.6,170,False,ach,accepted,0.905,52,False,medium,send_minimal
5211,1553.15,5081.71,2,37275.6,5,True,card,never_offered,0.405,59,False,low,send_partial
5085,4317.79,29560.38,11,569948.28,18,False,card,accepted,0.336,64,False,medium,send_minimal
5169,897.07,3512.79,1,10764.84,21,False,check,rejected,0.531,40,False,medium,send_full
5199,158.24,428.81,11,20887.68,5,True,ach,never_offered,0.919,46,False,low,send_partial
7392,729.49,2224.55,10,87538.8,165,False,ach,rejected,0.089,66,False,medium,send_partial
5211,862.23,1420.26,12,124161.12,150,False,ach,accepted,0.401,36,False,low,send_minimal
5172,7795.32,36387.38,5,467719.2,105,False,ach,accepted,0.645,81,True,low,send_minimal
5111,109.5,171.12,9,11826.0,34,False,ach,accepted,0.956,23,False,low,send_minimal
7372,2566.39,5491.62,16,492746.88,5,True,check,never_offered,0.722,42,False,medium,send_minimal
5172,5033.18,28151.46,5,301990.8,91,False,check,rejected,0.516,67,False,low,send_partial
5065,651.36,2546.81,13,101612.16,14,False,check,accepted,0.904,25,False,low,send_full
5137,299.08,1854.27,16,57423.36,123,False,check,accepted,0.497,41,False,low,send_minimal
4214,2347.97,5814.24,9,253580.76,3,True,ach,never_offered,0.494,40,False,medium,send_minimal
5085,8902.91,24374.42,17,1816193.64,168,False,check,rejected,0.786,42,True,low,send_partial
5172,3436.9,14680.26,3,123728.4,171,False,ach,accepted,0.493,28,False,medium,send_minimal
5199,1110.19,5727.39,6,79933.68,161,False,card,rejected,0.812,46,False,low,send_minimal
5085,3368.04,23428.77,12,484997.76,162,False,check,rejected,0.852,56,False,low,send_minimal
5111,407.27,2889.04,4,19548.96,1,True,card,never_offered,0.682,72,False,low,send_full
8911,24911.63,67309.28,30,8968186.8,113,False,ach,accepted,0.384,45,True,low,send_minimal
5211,1939.67,15038.84,25,581901.0,143,False,check,rejected,0.937,60,False,low,send_minimal
5122,816.97,5186.52,9,88232.76,1,True,check,never_offered,0.432,46,False,low,send_full
5111,227.59,1573.3,7,19117.56,78,False,ach,rejected,0.898,45,False,low,send_minimal
5172,2166.7,7960.44,7,182002.8,139,False,check,accepted,0.758,47,False,low,send_minimal
7372,6996.45,36934.84,14,281354654.215629,2,True,card,never_offered,0.815,55,False,low,send_minimal
7372,38803.77,302722.69,9,4190807.16,0,True,check,never_offered,0.696,74,False,low,send_minimal
5111,1225.39,5520.43,5,10593937.77390954,28,False,check,accepted,0.594,76,True,medium,send_minimal
7372,2045.5,12706.11,8,196368.0,3,True,card,never_offered,0.923,47,False,low,send_minimal
4214,4726.43,26441.56,4,226868.64,132,False,card,accepted,,24,False,medium,send_minimal
5122,2389.75,14999.24,20,573540.0,176,False,check,accepted,0.721,32,True,low,send_partial
5065,957.39,6074.69,7,80420.76,2,True,card,never_offered,0.518,45,False,low,send_minimal
8911,1009.13,4694.16,4,48438.24,175,False,card,rejected,0.489,54,False,low,send_partial
5199,1149.8,3351.28,33,455320.8,144,False,card,accepted,0.709,42,True,low,send_minimal
7392,1797.06,7573.0,14,301906.08,9,False,ach,accepted,0.389,60,False,low,send_minimal
5137,145.41,329.66,9,15704.28,3,True,check,accepted,0.359,63,False,low,send_partial
5137,752.67,5467.43,20,180640.8,0,True,ach,accepted,0.523,61,False,medium,send_partial
5122,14800.86,89627.57,4,710441.28,20,False,ach,rejected,0.729,67,False,medium,send_minimal
5122,4229.11,10472.58,8,405994.56,4,True,ach,never_offered,0.793,44,False,low,send_partial
5199,1418.8,4272.51,49,834254.4,1,True,ach,never_offered,0.519,50,False,low,send_minimal
5085,2457.82,8418.06,7,206456.88,106,False,check,accepted,0.132,57,False,low,send_minimal
7399,701.67,4423.16,15,126300.6,9,False,check,rejected,0.678,38,False,low,send_full
5199,3993.78,25182.64,16,766805.76,140,False,check,accepted,0.721,51,True,low,send_minimal
4214,2580.68,11892.31,10,309681.6,112,False,ach,rejected,0.666,59,True,low,send_minimal
5199,703.89,4413.51,15,126700.2,2,True,card,rejected,0.484,44,False,low,send_minimal
5137,299.09,800.55,7,25123.56,99,False,ach,accepted,0.522,55,False,medium,send_minimal
5199,237.24,527.44,8,22775.04,155,False,ach,rejected,0.459,55,False,medium,send_partial
5111,1446.58,11322.33,13,225666.48,5,True,ach,rejected,0.489,28,False,low,send_minimal
7399,38.42,136.35,6,2766.24,18,False,check,accepted,0.906,40,False,low,send_partial
7372,1676.45,11409.54,9,181056.6,113,False,ach,accepted,0.442,59,True,high,send_minimal
5111,563.51,4023.58,3,20286.36,131,False,check,accepted,0.45,74,False,medium,send_minimal
5211,6170.49,12318.0,26,98868988.8920736,69,False,ach,rejected,0.563,68,True,medium,send_minimal
5211,16845.75,83734.41,21,4245129.0,149,False,ach,accepted,,64,True,high,send_minimal
5122,5603.68,44775.15,11,739685.76,4,True,check,never_offered,0.803,56,False,low,send_partial
5085,1801.77,5477.7,14,302697.36,154,False,ach,rejected,0.596,32,False,medium,send_minimal
7392,30356.58,187182.7,22,8014137.12,85,False,ach,accepted,0.65,50,False,low,send_minimal
5122,1176.13,8212.31,10,141135.6,60,False,ach,rejected,0.546,62,True,low,send_minimal
5199,88.92,466.9,7,7469.28,130,False,check,accepted,0.323,46,False,low,send_minimal
5122,5774.29,9578.67,7,42962418.70292259,117,False,check,rejected,0.187,52,True,low,send_minimal
5734,700.22,1134.95,6,50415.84,130,False,check,rejected,0.032,65,False,high,send_minimal
5065,232.38,710.84,3,8365.68,117,False,ach,accepted,0.772,45,False,low,send_minimal
5169,705.54,2121.39,6,50798.88,39,False,ach,accepted,0.405,29,False,medium,send_minimal
5211,7007.95,11396.57,8,672763.2,104,False,card,accepted,0.162,31,False,medium,send_minimal
5172,2235.46,15031.78,29,777940.08,37,False,ach,accepted,0.774,65,False,low,send_minimal
5734,1413.93,9251.6,13,220573.08,2,True,card,never_offered,0.674,55,False,medium,send_minimal
5111,272.34,2116.22,10,32680.8,87,False,check,accepted,1.0,51,False,low,send_minimal
5172,3402.0,18977.59,13,530712.0,48,False,ach,accepted,0.735,49,False,low,send_minimal
7392,8504.55,66201.7,26,2653419.6,72,False,ach,rejected,0.204,43,True,low,send_minimal
5169,628.11,2167.63,7,52761.24,65,False,ach,accepted,0.652,27,False,low,send_minimal
5111,103.41,530.12,10,12409.2,1,True,ach,never_offered,0.727,29,False,medium,send_partial
7399,1279.87,4243.19,14,215018.16,19,False,card,rejected,0.38,36,False,low,send_minimal
7392,2655.49,13715.21,8,254927.04,1,True,card,never_offered,0.795,51,False,low,send_partial
7372,1760.51,9168.17,16,338017.92,0,True,ach,never_offered,0.432,59,False,low,send_full
7392,16728.98,109261.52,2,401495.52,128,False,ach,accepted,0.464,45,False,medium,send_minimal
7392,3908.9,29058.16,28,1313390.4,38,False,ach,rejected,0.22,40,False,medium,send_minimal
7392,6341.62,21343.63,21,1598088.24,150,False,card,rejected,0.489,61,False,low,send_minimal
5199,1080.82,4268.86,5,64849.2,86,False,ach,accepted,0.457,43,False,low,send_minimal
5065,1334.34,5530.85,37,592446.96,134,False,ach,rejected,0.622,33,False,medium,send_minimal
5211,1410.38,4499.49,14,236943.84,62,False,ach,accepted,1.0,34,True,medium,send_minimal
5137,656.27,5138.15,20,157504.8,55,False,ach,rejected,,65,False,medium,send_minimal
7392,2786.65,17492.98,42,1404471.6,42,False,ach,rejected,0.339,62,False,high,send_partial
5199,117.05,703.58,13,18259.8,161,False,ach,accepted,0.695,50,False,medium,send_minimal
4214,7984.37,26445.52,8,766499.52,149,False,ach,accepted,0.607,42,True,low,send_minimal
5211,1010.91,3395.95,20,242618.4,109,False,card,accepted,0.362,34,True,low,send_minimal
5211,1770.59,13846.64,6,127482.48,1,True,card,never_offered,0.687,23,False,medium,send_partial
4214,2189.79,11939.21,7,183942.36,75,False,check,rejected,0.969,36,False,medium,send_minimal
5199,1043.84,4944.24,17,212943.36,80,False,ach,rejected,0.696,77,False,low,send_minimal
5169,18844.95,103731.49,6,1356836.4,166,False,ach,rejected,,72,True,low,send_minimal
5169,620.42,1403.56,21,156345.84,93,False,ach,accepted,0.532,28,True,low,send_minimal
4214,4701.89,30917.64,21,1184876.28,5,True,check,never_offered,0.76,31,False,low,send_minimal
7392,14048.12,43625.16,47,7923139.68,66,False,ach,rejected,0.739,60,False,high,send_minimal
5111,497.2,3312.54,3,17899.2,32,False,ach,accepted,0.412,59,False,medium,send_minimal
5199,1550.7,6631.98,1,18608.4,3,True,check,rejected,0.83,49,False,medium,send_full
5169,1267.68,9760.03,12,182545.92,25,False,card,accepted,0.701,15,False,medium,send_minimal
5734,645.06,2275.92,18,39380429.02856426,76,False,check,accepted,0.331,38,True,low,send_minimal
5065,160.67,959.32,2,3856.08,76,False,check,rejected,,55,False,high,send_minimal
7372,602.84,2130.25,27,195320.16,4,True,check,accepted,0.686,45,False,low,send_full
7392,5278.72,19677.69,30,1900339.2,1,True,ach,never_offered,0.597,24,False,low,send_minimal
5122,204.49,700.59,22,53985.36,3,True,card,never_offered,0.508,6,False,low,send_minimal
5111,828.48,1318.1,14,139184.64,164,False,ach,accepted,0.91,60,False,medium,send_minimal
5734,81.95,140.25,6,5900.4,86,False,ach,accepted,0.759,25,False,medium,send_minimal
5122,5868.47,44040.15,18,1267589.52,3,True,ach,never_offered,0.232,49,False,low,send_minimal
8911,1588.99,10767.76,17,324153.96,136,False,card,accepted,0.426,56,False,low,send_minimal
7392,7989.95,44253.89,8,767035.2,36,False,card,rejected,0.74,36,False,medium,send_minimal
8911,19376.46,126185.27,24,5580420.48,171,False,card,rejected,0.213,57,True,medium,send_minimal
5211,3280.17,17164.37,5,196810.2,87,False,check,rejected,0.248,57,False,medium,send_minimal
8911,9950.25,21740.44,11,1313433.0,5,True,ach,never_offered,,72,False,medium,send_partial
5065,1113.99,8461.58,9,17829441.431934632,146,False,card,rejected,0.752,31,True,medium,send_minimal
5137,277.11,2199.65,10,33253.2,105,False,ach,rejected,0.837,60,False,low,send_minimal
5065,940.62,3540.87,9,101586.96,18,False,check,rejected,0.812,64,False,low,send_full
7372,2833.91,5520.94,15,510103.8,4,True,check,never_offered,0.263,50,False,low,send_minimal
5199,7535.95,13985.77,26,2351216.4,109,False,ach,accepted,0.571,42,True,high,send_minimal
5137,467.51,2962.4,13,72931.56,4,True,check,rejected,0.243,61,False,medium,send_full
5137,839.38,3324.2,3,30217.68,120,False,ach,accepted,0.805,49,False,low,send_minimal
5734,959.46,5372.34,5,57567.6,2,True,check,rejected,0.701,35,False,low,send_minimal
5111,1156.88,2059.22,24,333181.44,58,False,ach,rejected,0.606,61,False,low,send_minimal
5199,545.47,3740.04,7,45819.48,75,False,check,accepted,0.681,60,False,high,send_minimal
5734,99.49,515.86,2,2387.76,102,False,ach,rejected,0.242,34,False,high,send_minimal
5122,845.98,6375.76,25,253794.0,143,False,check,accepted,0.516,42,True,low,send_minimal
5122,3604.58,19787.48,7,302784.72,3,True,ach,never_offered,0.842,37,False,low,send_partial
5169,1103.03,8018.99,22,291199.92,25,False,card,rejected,0.794,61,False,high,send_minimal
5211,551.03,1168.93,9,59511.24,145,False,ach,accepted,0.208,48,False,low,send_minimal
5122,2067.09,9883.28,4,99220.32,49,False,ach,rejected,,40,False,low,send_minimal
5169,1048.42,3715.08,28,352269.12,69,False,ach,rejected,0.646,69,False,low,send_minimal
5211,2045.31,5824.91,7,171806.04,133,False,card,rejected,0.619,28,True,low,send_minimal
5111,704.68,4924.38,6,50736.96,63,False,card,accepted,0.845,24,False,medium,send_minimal
5211,4683.66,26119.81,3,168611.76,122,False,card,accepted,0.705,51,True,medium,send_minimal
5111,592.95,1918.11,2,14230.8,167,False,ach,rejected,0.598,65,False,low,send_minimal
5111,371.79,2152.75,11,49076.28,48,False,ach,rejected,0.424,53,False,medium,send_minimal
5122,593.19,4118.11,12,85419.36,177,False,check,accepted,0.445,33,False,low,send_minimal
5137,152.05,1146.35,30,54738.0,77,False,ach,rejected,0.879,26,False,low,send_minimal
5065,923.12,7368.59,9,99696.96,4,True,check,never_offered,0.508,58,False,medium,send_partial
8911,1136.03,6891.86,7,95426.52,174,False,ach,rejected,0.726,38,False,low,send_minimal
5137,510.04,2126.03,5,30602.4,96,False,check,rejected,0.326,56,False,low,send_minimal
7399,690.07,3171.27,5,41404.2,42,False,ach,accepted,0.746,43,False,medium,send_minimal
4214,1464.25,2526.4,13,228423.0,4,True,ach,never_offered,0.678,32,False,medium,send_minimal
7399,696.51,4064.79,14,117013.68,18,False,ach,rejected,0.349,62,False,low,send_partial
7399,1085.52,6933.07,11,143288.64,2,True,card,rejected,0.593,66,False,low,send_full
5085,852.27,6615.9,11,112499.64,3,True,check,accepted,0.195,53,False,medium,send_partial
5169,1260.54,6858.47,17,257150.16,3,True,card,never_offered,,40,False,low,send_minimal
7392,16356.14,71676.71,17,3336652.56,122,False,check,accepted,0.978,51,True,low,send_minimal
5211,3317.86,20040.39,5,199071.6,137,False,ach,accepted,0.633,43,False,high,send_minimal
5065,374.33,763.1,1,4491.96,69,False,check,rejected,0.643,62,False,low,send_partial
5211,351.24,1706.28,25,105372.0,0,True,ach,never_offered,0.391,53,False,low,send_minimal
7399,17449.97,34990.19,22,4606792.08,77,False,ach,accepted,0.641,33,True,low,send_minimal
7399,3000.92,7910.96,34,1224375.36,89,False,card,accepted,0.343,49,True,medium,send_minimal
5169,4741.39,15182.29,11,625863.48,2,True,card,never_offered,0.791,55,False,low,send_partial
5122,3218.07,23741.93,9,347551.56,4,True,card,never_offered,0.914,33,False,medium,send_minimal
5137,52.33,98.47,11,6907.56,173,False,ach,rejected,0.804,45,False,medium,send_partial
5137,687.33,4072.58,31,255686.76,139,False,card,accepted,0.4,53,False,medium,send_minimal
5169,859.52,2964.09,3,30942.72,5,True,check,rejected,0.536,43,False,low,send_full
5137,246.22,462.67,9,26591.76,146,False,ach,accepted,,51,False,high,send_partial
5172,3540.48,5536.95,18,764743.68,107,False,ach,rejected,0.576,61,True,medium,send_minimal
5065,3452.78,7387.73,22,911533.92,173,False,check,rejected,0.648,33,False,medium,send_minimal
5137,1756.76,9827.16,23,484865.76,128,False,ach,rejected,0.813,61,True,low,send_minimal
5137,701.59,5309.15,10,84190.8,2,True,ach,never_offered,,42,False,low,send_minimal
5111,775.38,4689.08,5,46522.8,2,True,ach,never_offered,,65,False,medium,send_full
4214,6976.24,28848.36,6,502289.28,3,True,check,never_offered,0.678,83,False,low,send_partial
7372,7718.08,22217.64,25,2315424.0,121,False,ach,rejected,0.593,52,True,low,send_minimal
4214,6746.99,41535.56,10,809638.8,100,False,ach,rejected,,35,True,low,send_minimal
5211,3196.43,11624.32,11,421928.76,3,True,ach,never_offered,,38,False,low,send_partial
5085,240.98,835.78,4,11567.04,1,True,check,rejected,0.871,47,False,low,send_full
4214,32585.18,201665.69,7,2737155.12,110,False,ach,rejected,1.0,55,True,low,send_minimal
5172,1996.49,13304.95,15,359368.2,4,True,ach,never_offered,0.302,52,False,low,send_minimal
7372,5760.21,16560.01,29,2004553.08,154,False,ach,rejected,0.44,47,True,low,send_minimal
5169,983.51,4123.0,8,94416.96,158,False,ach,rejected,0.601,58,False,low,send_minimal
5199,607.17,3760.34,6,43716.24,2,True,card,accepted,0.709,33,False,low,send_partial
5199,147.34,429.87,4,7072.32,115,False,ach,rejected,0.59,36,False,low,send_minimal
5137,366.48,2525.47,13,57170.88,0,True,check,never_offered,0.548,52,False,low,send_minimal
5211,1971.48,11380.36,18,425839.68,142,False,check,accepted,1.0,48,True,medium,send_minimal
7392,16767.98,103162.07,6,1207294.56,171,False,card,accepted,1.0,31,True,medium,send_minimal
5065,3538.19,12754.43,15,636874.2,3,True,ach,never_offered,0.465,28,False,low,send_minimal
5085,1545.1,2740.92,18,333741.6,42,False,check,accepted,0.724,36,False,low,send_minimal
7399,273.24,1709.78,28,91808.64,5,True,ach,rejected,0.547,37,False,low,send_full
5211,6090.82,14722.87,15,1096347.6,5,True,ach,rejected,0.382,57,False,low,send_partial
8911,5730.64,18368.8,2,137535.36,166,False,check,accepted,0.417,52,False,low,send_minimal
5734,18274.83,84103.48,6,1315787.76,67,False,check,rejected,0.261,61,True,medium,send_minimal
5734,1821.14,11921.32,25,546342.0,144,False,check,accepted,,61,True,medium,send_minimal
4214,7246.4,34400.1,21,1826092.8,157,False,ach,rejected,1.0,39,False,medium,send_minimal
5734,510.1,3707.6,9,55090.8,177,False,card,accepted,0.814,32,False,low,send_minimal
5137,303.86,914.73,6,21877.92,64,False,ach,accepted,0.884,34,False,medium,send_minimal
5199,425.14,2651.2,3,15305.04,15,False,ach,accepted,0.396,57,False,medium,send_partial
