vendor_id,segment,is_mature_ap_program,mcc,avg_ticket,max_ticket,monthly_txn_count,annual_spend,tenure_months,is_new_to_platform,current_rail,accepts_card_other_channel,days_sales_outstanding,past_data_quality_score,risk_level,vc_accept
V011026,smb,False,8911,2153.55,8831.23,10,285527.85,127,False,virtual_card,1,34,0.837,medium,1
V011027,enterprise,True,5137,1434.84,6007.42,5,604331.26,3,True,ach,1,44,0.262,low,1
V011028,smb,False,5211,508.31,1142.67,12,32689.97,121,False,other,0,36,0.806,low,1
V011029,smb,False,5172,3213.09,22010.84,5,194625.8,121,False,check,1,39,0.075,high,0
V011030,enterprise,False,5111,488.64,1789.64,14,935300.73,128,False,ach,1,43,1.0,low,1
V011031,mid_market,False,5122,4636.87,28921.53,12,2765161.18,6,False,other,0,43,0.546,medium,0
V011032,smb,False,7372,1838.7,5977.0,4,52550.71,46,False,ach,1,72,0.714,medium,0
V011033,smb,False,5111,180.34,730.14,18,38793.18,103,False,check,0,53,,medium,0
V011034,smb,False,4214,4949.47,9850.49,17,382423.56,34,False,ach,0,57,0.68,low,0
V011035,smb,False,5169,6104.3,18153.43,24,1231993.14,1,True,check,1,54,0.428,low,0
V011036,enterprise,True,7372,2722.74,11030.14,21,12605031.87,22,False,ach,1,46,0.135,low,1
V011037,enterprise,False,5199,850.64,2599.91,29,1697460.74,29,False,check,0,40,0.716,medium,1
V011038,smb,False,5172,1683.33,9225.85,14,214901.25,174,False,virtual_card,0,62,0.624,low,0
V011039,enterprise,True,4214,2840.23,8200.75,6,2531560.91,163,False,ach,0,25,0.502,medium,1
V011040,mid_market,False,4214,14704.64,79098.46,18,11220565.22,75,False,ach,1,36,0.384,low,0
V011041,smb,False,5211,5440.88,13953.19,28,2091876.51,60,False,ach,0,33,0.432,low,1
V011042,enterprise,True,8911,19198.56,145815.17,6,10891516.04,129,False,virtual_card,0,53,0.727,low,1
V011043,smb,False,5211,880.15,4017.1,15,114909.13,177,False,virtual_card,0,57,0.854,low,0
V011044,smb,False,7372,16700.27,47368.93,13,2646776.89,164,False,check,0,50,0.748,medium,0
V011045,mid_market,False,7392,1561.69,9912.55,12,786131.83,40,False,check,1,44,0.825,low,1
V011046,mid_market,False,5169,201.63,922.95,8,55714.94,126,False,check,1,32,0.726,low,0
V011047,smb,False,5169,6203.07,49272.89,8,528529.94,68,False,wire,1,36,0.548,low,0
V011048,smb,False,5734,612.13,4774.25,23,101821.59,77,False,ach,0,62,0.361,low,1
V011049,mid_market,False,5085,489.32,2123.23,19,373127.56,6,False,ach,0,52,0.885,low,0
V011050,mid_market,False,8911,4544.86,21923.05,7,1198675.13,28,False,check,0,42,0.876,low,1
V011051,mid_market,False,5085,6465.42,33416.88,13,3952438.59,123,False,check,0,76,0.455,high,0
V011052,smb,False,4214,1052.07,7171.97,11,158486.05,112,False,other,0,32,0.592,low,0
V011053,mid_market,False,7399,414.43,2391.13,26,456625.29,83,False,ach,1,57,0.309,low,0
V011054,mid_market,False,7392,1089.95,6861.65,10,259748.69,55,False,ach,1,70,,low,1
V011055,smb,False,5111,374.13,2357.43,20,55590.68,152,False,ach,0,58,0.7,low,0
V011056,smb,False,5211,4213.95,13629.94,9,426121.71,158,False,check,1,57,0.478,high,0
V011057,smb,False,5065,1024.53,1943.16,9,70499.89,156,False,virtual_card,1,45,0.818,low,0
V011058,smb,False,7399,3858.61,11785.04,4,135572.24,66,False,check,1,65,0.591,medium,1
V011059,smb,False,5085,56601.17,441770.41,6,2496862.55,79,False,ach,1,63,0.243,low,0
V011060,mid_market,False,5085,5966.75,26087.16,30,6002857.49,124,False,ach,0,72,0.547,high,0
V011061,smb,False,5172,4609.4,29230.48,13,241830.2,176,False,ach,0,37,0.428,medium,0
V011062,smb,False,5085,189.25,760.95,13,18171.57,163,False,wire,0,43,0.934,medium,1
V011063,enterprise,True,5734,14604.9,84754.37,12,41987581.13,127,False,other,0,72,0.971,low,1
V011064,mid_market,False,5137,381.98,2895.96,4,28358.67,65,False,ach,0,53,0.19,medium,0
V011065,mid_market,False,5085,594.58,2798.14,5,102542.99,174,False,ach,1,29,0.764,high,1
V011066,smb,False,5734,1476.55,6065.84,7,52577.8,111,False,check,1,58,0.715,medium,0
V011067,mid_market,False,5111,953.84,1875.26,2,75748.37,167,False,wire,1,36,0.385,low,1
V011068,mid_market,False,5172,18478.11,116659.13,13,9445463.25,41,False,check,0,46,0.605,low,1
V011069,smb,False,5734,7772.41,22000.96,16,879061.7,111,False,check,1,73,0.533,low,1
V011070,smb,False,5199,1810.53,8930.63,8,179907.08,178,False,ach,0,41,0.93,low,0
V011071,enterprise,True,5734,4740.49,37573.68,5,4810658.21,131,False,check,0,60,0.437,medium,1
V011072,enterprise,True,5085,4961.0,11275.86,2,2103506.82,159,False,ach,0,46,0.452,medium,1
V011073,smb,False,5065,3204.88,17623.07,12,507500.29,6,False,ach,0,48,0.936,low,0
V011074,mid_market,False,5211,4357.38,8500.32,21,3396583.35,80,False,wire,1,61,0.751,medium,1
V011075,mid_market,False,5734,343.66,1916.75,10,65640.43,133,False,ach,1,56,0.464,low,1
V011076,smb,False,5085,868.84,6528.71,7,86595.14,166,False,ach,1,41,0.858,low,0
V011077,enterprise,False,5211,1446.65,6503.4,9,1925006.44,104,False,ach,0,47,0.484,low,0
V011078,enterprise,False,5122,758.76,1456.07,4,549399.32,61,False,ach,0,41,0.374,medium,1
V011079,smb,False,7372,9737.19,74317.28,6,754503.81,23,False,ach,1,70,0.949,medium,0
V011080,smb,False,4214,15106.16,67309.69,6,403550.69,123,False,check,0,25,0.269,low,0
V011081,smb,False,5172,1326.58,9900.15,15,227392.17,105,False,check,1,33,0.363,low,1
V011082,mid_market,False,5169,1930.28,6965.45,7,397035.14,79,False,wire,1,44,0.649,low,1
V011083,smb,False,5172,4789.3,35422.46,19,898128.11,30,False,ach,0,86,0.468,low,0
V011084,enterprise,False,5172,4106.77,14445.09,9,3633910.28,8,False,wire,1,34,0.53,low,0
V011085,mid_market,False,5734,3243.62,20015.3,19,2783276.33,67,False,ach,1,27,1.0,low,1
V011086,enterprise,True,5199,615.21,4655.62,14,1356709.15,106,False,ach,1,39,0.823,high,1
V011087,mid_market,False,7392,50615.77,306545.18,8,17278099.78,55,False,ach,0,81,0.873,low,1
V011088,enterprise,False,8911,17742.17,71539.27,17,30150729.16,62,False,other,1,51,0.669,high,1
V011089,mid_market,False,5199,945.65,6487.14,16,538525.43,107,False,ach,0,34,0.218,medium,1
V011090,mid_market,False,5199,5296.12,21392.31,21,6603089.06,0,True,ach,1,31,0.871,low,0
V011091,smb,False,5137,609.82,3476.24,9,78751.04,68,False,check,0,44,0.582,low,1
V011092,mid_market,False,5137,306.65,1718.05,4,26305.39,105,False,check,1,41,,medium,0
V011093,smb,False,4214,866.54,4227.84,4,40459.5,76,False,check,1,58,0.874,low,0
V011094,enterprise,False,5122,4246.75,9315.58,7,4169414.43,18,False,ach,0,42,0.495,medium,1
V011095,mid_market,False,5211,12780.15,65784.01,13,7651876.23,79,False,check,1,34,0.084,medium,1
V011096,mid_market,False,5734,3995.69,25329.16,7,1637982.8,145,False,other,1,55,0.595,medium,0
V011097,smb,False,7392,11906.36,39935.91,29,2553008.78,1,True,other,1,45,0.782,medium,1
V011098,enterprise,False,5111,91.63,343.08,13,143085.76,178,False,virtual_card,1,59,0.353,high,1
V011099,smb,False,5211,2578.41,19303.18,4,128610.6,20,False,ach,0,39,,medium,0
V011100,smb,False,5199,413.8,2292.63,5,26367.98,71,False,ach,1,39,0.721,low,0
V011101,smb,False,8911,453.76,795.44,20,86334.47,145,False,check,1,58,0.797,low,0
V011102,smb,False,5122,10551.25,50144.13,11,820362.57,126,False,other,0,57,0.631,low,1
V011103,enterprise,False,5111,9097.77,17433.37,6,7791406.63,139,False,wire,1,44,0.786,low,1
V011104,smb,False,7392,20714.86,37676.88,7,2073336.69,14,False,wire,0,41,0.726,low,0
V011105,smb,False,5211,6009.09,41200.33,18,1050881.29,76,False,check,0,39,0.508,medium,1
V011106,smb,False,5199,191.72,964.04,16,31109.7,165,False,check,1,46,0.298,high,0
V011107,smb,False,5085,570.07,1803.43,10,44012.18,123,False,other,1,50,0.486,low,0
V011108,enterprise,False,7372,21925.62,107373.69,5,14929808.44,129,False,wire,1,48,0.629,medium,1
V011109,smb,False,5211,25914.59,205439.35,13,4528890.57,136,False,check,0,29,1.0,medium,0
V011110,smb,False,5169,4201.17,30396.4,14,293277.68,104,False,other,1,46,0.299,low,1
V011111,smb,False,5169,365.88,2264.28,8,17288.28,67,False,check,0,54,1.0,low,0
V011112,enterprise,True,7372,1089.74,7240.87,10,2297237.38,92,False,check,1,56,0.874,low,1
V011113,smb,False,5734,693.57,4178.76,2,14587.31,55,False,check,1,29,0.82,low,1
V011114,mid_market,False,8911,27323.42,167426.87,11,13098396.28,90,False,ach,0,29,0.352,medium,0
V011115,mid_market,False,5137,408.38,2601.84,11,260069.11,177,False,check,0,43,0.684,low,1
V011116,smb,False,5734,1542.93,11747.01,5,28829.75,4,True,ach,1,55,0.237,low,0
V011117,smb,False,5211,1259.54,6413.57,19,161607.46,11,False,other,1,58,0.646,low,1
V011118,mid_market,False,5199,527.56,2516.46,14,139611.47,54,False,virtual_card,1,41,0.91,low,1
V011119,mid_market,False,7392,503.13,2469.71,29,696470.33,68,False,virtual_card,0,36,0.151,medium,0
V011120,smb,False,4214,6749.7,18203.78,26,1895930.59,171,False,ach,0,25,0.37,low,0
V011121,smb,False,5111,419.14,2130.82,22,37946.8,15,False,check,0,35,0.577,medium,1
V011122,mid_market,False,5111,53.53,217.55,36,114544.83,11,False,ach,1,58,0.308,medium,1
V011123,mid_market,False,7392,727.12,5570.01,50,1657516.87,172,False,check,0,41,0.71,medium,1
V011124,smb,False,5085,889.61,4095.22,7,86489.39,7,False,other,0,42,0.891,low,1
V011125,smb,False,5065,2267.99,6214.75,9,228549.58,111,False,ach,0,29,0.706,medium,1
V011126,mid_market,False,7399,1040.34,2997.66,8,209177.2,75,False,ach,0,48,0.716,medium,1
V011127,enterprise,True,8911,91754.64,546130.69,5,32475092.45,22,False,ach,0,49,0.348,low,1
V011128,smb,False,5137,444.96,3343.28,17,75243.21,59,False,virtual_card,1,54,0.4,low,1
V011129,mid_market,False,5199,503.1,3942.96,1,26770.86,11,False,virtual_card,1,66,0.828,low,1
V011130,mid_market,False,7372,1253.03,3531.52,14,644531.6,88,False,virtual_card,1,53,0.79,low,1
V011131,mid_market,False,8911,4126.61,23334.63,5,1218471.7,170,False,check,1,65,0.647,low,0
V011132,mid_market,False,5137,600.64,4098.55,31,819485.72,30,False,ach,0,27,0.488,medium,1
V011133,enterprise,False,5199,452.42,1191.36,10,546435.28,64,False,ach,1,40,0.488,low,1
V011134,mid_market,False,4214,3916.17,28033.55,23,3762073.93,16,False,check,1,61,0.683,low,1
V011135,enterprise,False,5137,529.04,1390.87,7,765879.3,19,False,check,0,15,0.481,low,0
V011136,smb,False,5211,1202.75,6068.37,11,163439.11,90,False,virtual_card,1,53,0.464,high,1
V011137,enterprise,False,7372,22060.81,135254.51,17,66364567.78,34,False,ach,1,48,0.652,medium,1
V011138,mid_market,False,5169,2486.23,9341.88,21,2239152.88,136,False,ach,0,78,0.395,low,0
V011139,smb,False,5172,2198.27,4271.65,38,913301.96,151,False,other,0,36,0.78,medium,0
V011140,mid_market,False,5172,21133.15,64187.98,5,3943049.81,151,False,other,1,46,0.5,high,0
V011141,smb,False,5137,1008.51,7513.67,9,70810.61,35,False,other,0,71,0.675,medium,1
V011142,mid_market,False,7399,2044.5,8628.98,19,1781901.47,54,False,wire,0,50,0.21,medium,0
V011143,smb,False,5172,2141.58,8443.78,17,154270.69,80,False,ach,0,33,0.444,low,1
V011144,enterprise,True,4214,14736.64,111457.82,2,4708828.69,55,False,check,1,65,0.649,medium,0
V011145,smb,False,7399,571.26,2000.7,24,150506.6,107,False,check,0,58,0.815,low,0
V011146,smb,False,5211,6250.4,32348.92,12,426281.87,123,False,other,0,75,0.52,high,1
V011147,smb,False,5122,1068.18,8492.56,18,265743.52,126,False,check,0,31,0.731,medium,0
V011148,mid_market,False,5111,776.87,4440.67,9,393203.3,99,False,ach,1,42,0.64,medium,1
V011149,smb,False,5085,370.04,1333.59,19,59436.66,122,False,other,1,48,0.843,medium,0
V011150,smb,False,5199,798.22,4918.19,11,33060.03,45,False,wire,0,40,0.682,medium,1
V011151,smb,False,5065,252.51,1498.29,10,33603.68,18,False,ach,0,45,,medium,1
V011152,smb,False,7392,7833.21,28224.45,2,189986.8,139,False,ach,0,56,0.929,low,0
V011153,mid_market,False,7372,16952.83,100434.32,10,4499072.57,177,False,check,1,42,,high,0
V011154,smb,False,5122,2299.16,4097.3,19,327959.7,132,False,check,1,60,0.866,low,0
V011155,mid_market,False,5111,18.12,102.94,17,10182.99,110,False,virtual_card,0,42,0.829,low,1
V011156,smb,False,4214,444.3,2720.41,5,9825.41,68,False,ach,1,58,0.477,low,0
V011157,mid_market,False,5122,2881.77,6472.34,7,465223.93,162,False,wire,1,70,0.36,low,1
V011158,mid_market,False,5169,605.66,1038.16,7,174788.14,64,False,check,1,57,0.303,low,1
V011159,mid_market,False,7392,6177.56,21378.01,1,296994.97,174,False,ach,0,60,0.836,low,0
V011160,smb,False,5169,2435.04,9530.38,5,79840.97,18,False,ach,0,12,0.54,low,1
V011161,enterprise,False,5065,304.6,1998.64,5,158326.85,164,False,ach,1,45,0.387,medium,1
V011162,mid_market,False,5199,134.49,542.19,19,136285.28,41,False,check,1,52,0.818,low,1
V011163,mid_market,False,7399,4500.58,32453.87,13,1636263.1,75,False,wire,1,44,0.868,low,0
V011164,enterprise,True,5065,511.51,1150.97,1,108842.96,86,False,check,0,51,0.818,medium,0
V011165,enterprise,True,5172,4070.66,22404.71,21,18409023.18,126,False,ach,0,42,,low,1
V011166,mid_market,False,5199,582.21,3049.6,7,135024.99,42,False,ach,1,53,0.181,medium,1
V011167,mid_market,False,7392,12524.59,83409.09,7,2041242.6,78,False,check,1,61,0.752,medium,1
V011168,mid_market,False,5199,2038.48,8653.86,6,536290.2,105,False,check,1,37,1.0,low,1
V011169,mid_market,False,7399,616.85,1581.25,14,497201.73,117,False,wire,1,36,0.956,low,1
V011170,mid_market,False,5734,9587.57,44887.36,5,2672448.0,115,False,check,0,47,0.272,low,0
V011171,smb,False,5169,11371.07,19436.14,12,906169.08,103,False,ach,1,61,0.412,high,1
V011172,smb,False,8911,1460.69,11498.79,14,189233.85,3,True,wire,1,39,0.236,low,0
V011173,mid_market,False,7392,7079.57,49563.12,21,6026525.1,57,False,ach,1,44,0.72,low,1
V011174,mid_market,False,5085,1526.85,7465.05,10,570489.19,146,False,ach,1,32,,medium,1
V011175,smb,False,5211,2325.58,7737.96,1,20274.09,135,False,check,0,58,0.778,low,0
V011176,mid_market,False,5085,2908.82,6861.33,13,2136819.44,148,False,ach,0,38,0.377,medium,1
V011177,enterprise,True,5137,464.47,1569.61,10,883515.47,122,False,virtual_card,1,45,0.531,medium,1
V011178,smb,False,5137,184.2,323.33,13,20087.01,19,False,ach,1,58,0.284,low,1
V011179,mid_market,False,7399,2558.58,7035.36,12,1528658.67,152,False,ach,0,68,0.491,low,1
V011180,enterprise,True,5122,2218.38,11660.79,3,1246331.19,53,False,ach,0,62,0.874,low,0
V011181,mid_market,False,5169,812.14,3325.76,7,235068.2,15,False,ach,0,42,0.527,low,1
V011182,smb,False,5137,2383.51,17379.75,4,124761.62,45,False,other,0,72,0.35,low,1
V011183,enterprise,False,5085,13910.71,88236.64,27,89130727.94,118,False,ach,0,42,,medium,1
V011184,smb,False,5122,8602.67,62123.89,10,586830.49,152,False,check,1,68,0.309,low,0
V011185,smb,False,5169,4675.84,25630.47,16,886954.63,141,False,ach,0,75,0.186,low,0
V011186,smb,False,7392,20418.86,124781.7,12,3267420.59,78,False,other,0,28,1.0,medium,1
V011187,smb,False,5122,1570.79,3490.29,16,139593.81,32,False,virtual_card,0,30,0.756,high,1
V011188,smb,False,5085,1659.85,2946.81,29,315034.03,41,False,check,0,49,0.851,high,0
V011189,smb,False,5199,91.93,479.87,7,6570.52,64,False,wire,1,64,0.72,low,1
V011190,enterprise,False,7399,662.65,3509.15,11,1066966.02,100,False,virtual_card,0,47,0.559,low,1
V011191,enterprise,False,5211,997.9,6958.96,2,286504.57,52,False,ach,0,53,1.0,low,0
V011192,smb,False,7399,5227.42,16908.69,11,410511.11,121,False,ach,1,52,0.809,low,1
V011193,mid_market,False,7372,5891.75,16011.93,6,1992379.9,86,False,check,1,30,0.675,low,1
V011194,smb,False,7392,1406.21,2580.58,30,474510.22,139,False,check,0,51,0.386,low,0
V011195,mid_market,False,4214,5859.73,25115.91,3,384071.72,41,False,check,1,52,0.441,low,1
V011196,smb,False,5122,2529.58,19014.83,26,460878.85,130,False,virtual_card,1,38,0.726,low,0
V011197,smb,False,5734,902.06,2804.71,20,89322.3,24,False,other,0,47,0.557,low,0
V011198,smb,False,7372,31488.26,180163.84,15,3401030.37,121,False,ach,0,55,0.544,low,0
V011199,enterprise,True,5065,5607.35,39936.4,38,41880320.47,35,False,ach,1,46,0.753,medium,1
V011200,mid_market,False,5122,8231.76,30605.53,5,1056174.71,82,False,check,0,46,0.636,low,0
V011201,mid_market,False,5111,150.18,369.95,14,84420.41,98,False,check,0,60,0.668,low,1
V011202,smb,False,5734,8775.49,65175.18,8,704383.56,90,False,wire,1,58,0.774,high,0
V011203,enterprise,True,7372,7071.69,39892.54,23,29569897.28,95,False,virtual_card,1,56,0.215,high,1
V011204,smb,False,5211,2253.31,14888.32,7,153977.03,178,False,ach,0,59,1.0,low,1
V011205,smb,False,5085,5198.42,36095.4,7,134672.69,122,False,ach,1,37,0.798,high,1
V011206,smb,False,5169,7928.63,32493.02,17,585417.41,65,False,ach,0,22,0.34,medium,1
V011207,smb,False,7399,1232.88,7663.12,14,100504.8,118,False,check,0,27,0.926,low,0
V011208,mid_market,False,7392,9691.83,61344.23,6,1706439.79,85,False,check,0,42,0.226,medium,1
V011209,enterprise,True,5111,41.42,181.39,17,82419.82,10,False,ach,1,38,0.923,medium,1
V011210,mid_market,False,7399,547.88,4112.8,6,123024.64,152,False,wire,0,54,0.672,medium,1
V011211,smb,False,7392,31365.41,208123.09,4,1599926.28,99,False,check,0,88,0.261,high,0
V011212,smb,False,5065,1412.32,10822.07,12,136110.77,24,False,ach,0,61,0.689,low,0
V011213,mid_market,False,5169,269.82,1127.26,28,315986.21,128,False,other,1,47,0.585,low,1
V011214,smb,False,5734,1526.89,2525.95,13,199485.98,137,False,check,1,30,0.947,low,0
V011215,mid_market,False,5734,943.55,2367.96,9,479812.26,141,False,check,1,33,0.458,low,1
V011216,mid_market,False,4214,1338.31,6456.46,11,725244.93,145,False,other,0,35,,low,0
V011217,smb,False,5111,202.24,651.06,10,7477.06,140,False,check,0,85,0.881,low,0
V011218,smb,False,5211,10108.92,37813.4,2,132780.39,67,False,check,0,39,0.318,low,0
V011219,smb,False,5734,3233.83,6797.78,11,343257.52,79,False,other,0,35,0.592,low,1
V011220,smb,False,4214,1949.22,14893.5,3,75455.83,96,False,virtual_card,1,38,0.883,high,0
V011221,enterprise,True,5199,832.82,4584.88,17,3268460.9,164,False,check,1,65,0.797,low,0
V011222,mid_market,False,5734,2043.0,5097.13,12,891849.53,72,False,virtual_card,1,49,0.471,medium,1
V011223,enterprise,False,7372,613.88,1830.21,10,1412487.04,64,False,wire,0,61,0.616,medium,1
V011224,mid_market,False,7372,1932.92,10285.49,15,659659.97,157,False,check,1,27,0.818,low,0
V011225,smb,False,5137,455.06,3333.73,12,43617.68,152,False,check,0,60,0.442,low,0
V011226,smb,False,5734,1205.96,4093.95,3,41925.53,105,False,wire,1,46,0.528,medium,1
V011227,smb,False,5172,14669.59,85541.0,6,411910.25,116,False,check,0,53,0.629,low,0
V011228,mid_market,False,4214,10154.82,42520.77,8,3729167.52,51,False,check,1,54,,low,1
V011229,mid_market,False,7392,5148.34,32111.3,3,808121.08,135,False,wire,1,61,0.868,low,0
V011230,smb,False,5172,2712.49,20201.76,5,70200.79,55,False,check,1,60,0.625,medium,1
V011231,smb,False,7392,13367.78,76137.47,4,518728.66,179,False,other,0,67,0.648,medium,0
V011232,enterprise,False,5085,5384.3,36085.19,6,6930012.73,51,False,check,1,44,0.733,low,0
V011233,mid_market,False,7392,5971.54,47307.66,5,1690703.26,102,False,check,1,36,,low,1
V011234,smb,False,8911,18334.03,130846.15,5,1063260.11,31,False,check,1,50,,high,1
V011235,enterprise,True,5085,235.39,904.84,13,713466.1,5,True,ach,1,51,0.635,low,0
V011236,enterprise,False,4214,25142.5,175843.39,13,30135321.9,4,True,ach,0,53,0.377,low,0
V011237,mid_market,False,8911,5356.08,21499.28,20,4758994.09,135,False,ach,0,52,0.684,low,0
V011238,smb,False,5172,836.7,3536.07,26,124843.98,107,False,check,0,42,0.834,low,0
V011239,smb,False,5199,1613.6,6718.3,6,93769.62,53,False,check,1,44,0.644,low,1
V011240,smb,False,5199,915.32,2944.4,2,14657.58,141,False,check,0,44,0.225,low,1
V011241,smb,False,5169,10059.36,40225.21,17,2321584.42,81,False,wire,0,48,0.878,low,0
V011242,smb,False,5199,550.78,2696.36,11,47645.93,63,False,check,1,47,0.759,medium,0
V011243,smb,False,5169,556.28,4329.39,15,119917.05,111,False,check,1,48,,high,0
V011244,smb,False,7372,32928.87,56984.28,12,2604837.58,74,False,ach,1,57,0.538,low,0
V011245,smb,False,5734,122.28,236.64,11,12980.2,30,False,check,1,58,0.294,high,1
V011246,smb,False,5085,3764.97,25885.86,14,335511.69,174,False,ach,1,59,0.275,low,0
V011247,smb,False,7399,11597.11,21164.55,14,1246520.27,19,False,check,0,33,0.61,low,1
V011248,enterprise,False,7399,17.89,74.26,3,9734.2,155,False,check,0,49,0.682,high,1
V011249,enterprise,False,5065,172.6,881.13,15,243456.29,121,False,check,0,46,0.692,low,0
V011250,smb,False,5169,6611.73,21740.65,33,1934862.46,61,False,check,0,37,0.551,low,0
V011251,mid_market,False,7392,4113.94,31434.62,3,268545.31,102,False,check,1,39,0.113,medium,1
V011252,smb,False,5122,6194.46,38856.04,9,557744.23,150,False,check,1,37,0.393,low,1
V011253,mid_market,False,5211,4757.83,17256.8,9,2064808.82,28,False,ach,1,8,0.845,low,1
V011254,smb,False,5085,875.53,6680.09,17,162459.42,101,False,ach,1,33,0.336,high,0
V011255,smb,False,5169,12210.16,72510.9,6,735796.04,104,False,ach,0,28,,low,1
