vendor_id,segment,mcc,annual_spend,current_rail,accepts_card_other_channel,p_accept,expected_annual_revenue
V019452,enterprise,5137,1721575.59,ach,1,0.65700275,8848.639135195937
V022056,enterprise,7392,1449158.15,ach,1,0.7792244,8833.755070262145
V023102,enterprise,5111,1623613.94,check,1,0.6939288,8813.37950085183
V016487,enterprise,5065,1787775.21,check,1,0.6300788,8811.513965655939
V000442,enterprise,5137,1766126.1,check,0,0.63632685,8790.66765570512
V019344,enterprise,8911,2937807.98,check,0,0.3824792,8789.203351950302
V002527,enterprise,5734,1497438.44,ach,0,0.746638,8744.355535854855
V001987,enterprise,5137,1721696.7,ach,0,0.6489048,8737.73802790985
V020042,enterprise,5065,1416691.36,ach,1,0.78811425,8732.117186014022
V021227,enterprise,5169,1696619.99,ach,1,0.65756863,8725.152707909721
V015736,enterprise,5085,1327273.93,ach,1,0.8397623,8716.756551733442
V019475,enterprise,5169,1627695.28,ach,0,0.68378294,8703.922048608169
V023173,enterprise,5137,1714835.9,ach,1,0.6480593,8690.522940756273
V021038,enterprise,5169,1795256.48,check,1,0.61851853,8683.195210854112
V021755,enterprise,5085,1448886.29,check,1,0.7661719,8680.767376133439
V013389,enterprise,5085,1680133.56,check,1,0.6605797,8678.896734146729
V009597,enterprise,5137,1471242.9,check,0,0.75276256,8659.972528101922
V014304,enterprise,5734,1487598.4,ach,0,0.7436042,8649.475145257567
V006450,enterprise,5122,4231373.54,check,1,0.2609902,8634.77629398778
V005397,enterprise,5111,1435397.54,ach,0,0.76902676,8630.872913343965
V018005,enterprise,5734,1834638.8,ach,0,0.6009889,8620.780794112588
V002776,enterprise,5065,2128501.6,ach,1,0.5177629,8616.473278327941
V008339,enterprise,5211,1679549.48,ach,0,0.65607387,8615.268194418735
V022098,enterprise,8911,1457127.37,check,1,0.75478,8598.484706372543
V023419,enterprise,7372,1362314.59,ach,1,0.80639696,8588.530764727899
V004068,enterprise,7392,1271257.42,ach,1,0.86118186,8558.270587156429
V010918,enterprise,5122,1546738.17,ach,0,0.7067971,8545.840708169442
V008039,enterprise,4214,2908332.23,check,0,0.37569335,8541.12865118616
V011077,enterprise,5211,1925006.44,ach,0,0.5674662,8539.008706588422
V020505,enterprise,7372,1577595.02,ach,1,0.692386,8538.437285032835
V008942,enterprise,5085,1731066.14,ach,1,0.6300555,8525.341761094463
V005226,enterprise,5065,1451291.87,check,1,0.751439,8524.458205628864
V018424,enterprise,5734,1448530.41,ach,1,0.75129163,8506.150213403043
V004520,enterprise,4214,1635344.72,ach,0,0.6650417,8500.579266522675
V016608,enterprise,5065,1438918.37,check,1,0.7555332,8497.205016621247
V008398,enterprise,5137,2142834.43,ach,0,0.5067694,8487.383667973234
V021157,enterprise,5734,1625668.39,ach,1,0.6678508,8485.631379632963
V018883,enterprise,5065,1527344.43,ach,1,0.7084855,8456.81086329175
V024055,enterprise,5065,1707448.1,ach,1,0.63350594,8453.42811470728
V020008,enterprise,5065,1836954.03,ach,0,0.5879242,8439.917569773641
V000754,enterprise,5734,1409042.86,ach,1,0.76428187,8415.247283598386
V012278,enterprise,5122,1426924.01,ach,0,0.7546718,8414.874626360379
V003639,enterprise,7399,1303593.15,ach,1,0.8253256,8407.11047551055
V018295,enterprise,5169,1667217.33,check,1,0.6451874,8405.340620653076
V018567,enterprise,5199,1646664.58,ach,1,0.65224105,8392.177893025219
V021263,enterprise,4214,2425346.16,check,1,0.442505,8385.822459474717
V004855,enterprise,5111,1537687.84,ach,1,0.6961208,8363.331897276383
V000945,enterprise,5137,1253202.83,ach,0,0.85390675,8360.94685205638
V002256,enterprise,5172,2093830.88,ach,1,0.5103793,8349.183752410278
V008771,enterprise,7399,1320264.18,ach,1,0.80833375,8337.712812827205
V010972,enterprise,5111,1593313.32,ach,0,0.6682174,8317.437734903793
V018733,enterprise,5137,1841894.69,check,0,0.5778141,8314.181812794342
V013831,enterprise,7399,1259932.29,ach,1,0.84290725,8296.04849327027
V019680,enterprise,5172,1277710.04,ach,1,0.82930464,8276.886872228108
V016935,enterprise,7399,1566270.63,check,1,0.67520636,8260.447166968484
V022521,enterprise,5065,1328985.65,ach,1,0.7933233,8234.52202272482
V020365,enterprise,5734,1207494.58,ach,1,0.8719241,8222.749021650421
V019152,enterprise,7392,1478642.03,check,1,0.7108043,8208.20071090389
V023798,enterprise,5199,1932395.06,check,0,0.543516,8202.300762031604
V024847,enterprise,5065,1268730.26,ach,0,0.82662886,8190.15242645648
V010560,enterprise,5065,1756197.58,check,1,0.59694314,8186.800783344994
V016554,enterprise,5111,1561880.18,ach,1,0.6704299,8177.049200530271
V021553,enterprise,5199,1367160.61,ach,0,0.7652679,8169.953125586344
V008311,enterprise,5172,1776433.54,ach,1,0.58656317,8135.9239075114165
V000554,enterprise,5169,1926817.85,check,1,0.53949624,8116.0879281631715
V003921,enterprise,5085,1592745.45,check,1,0.65137744,8099.827623956204
V020401,enterprise,4214,1995928.85,check,0,0.51801914,8071.434767300201
V003953,enterprise,7399,2732819.67,check,1,0.3762619,8026.047151075883
V008497,enterprise,7372,1262863.08,ach,1,0.8136436,8020.163446290933
V024553,enterprise,5199,1792763.54,check,1,0.57313365,8019.944853447905
V011022,enterprise,5065,2019055.49,check,1,0.5079642,8004.86315406096
V019856,enterprise,5085,1357286.72,ach,1,0.75390625,7986.1355300000005
V000753,enterprise,7399,1507092.21,ach,1,0.67666197,7958.3358489960865
V015076,enterprise,5199,1424388.26,ach,1,0.71475977,7944.763367313643
V006410,enterprise,7372,1218800.04,ach,0,0.8346407,7938.080770358029
V009728,enterprise,5111,1388329.44,ach,0,0.7323362,7933.791508347854
V002680,enterprise,7392,1439699.33,ach,0,0.6996796,7858.626161712208
V016457,enterprise,5085,1605623.86,ach,0,0.62711203,7855.2483187145435
V019961,enterprise,5211,1668648.03,check,1,0.6033039,7853.615037981415
V008108,enterprise,5172,1285273.03,ach,0,0.7823204,7843.962284035082
V000260,enterprise,5137,1255230.19,ach,1,0.80068904,7840.39246269382
V004659,enterprise,5065,1324289.6,check,1,0.75606203,7809.960674664308
V001081,enterprise,5137,1372431.58,ach,0,0.7292282,7806.526469493876
V006150,enterprise,5065,1622722.08,check,0,0.61597663,7796.471047428055
V002598,enterprise,5211,1306339.14,check,1,0.76392955,7783.608527877112
V018053,enterprise,7372,1233164.44,ach,1,0.8080751,7771.915533156395
V020100,enterprise,4214,1763718.09,check,1,0.5649834,7771.771933402257
V022115,enterprise,5137,1289129.24,ach,0,0.7729007,7770.951141761437
V000871,enterprise,4214,1759104.99,ach,1,0.56630284,7769.489156444145
V006495,enterprise,5199,1443688.34,ach,0,0.68958503,7764.366938907519
V007176,enterprise,5137,1958611.75,check,1,0.50783634,7757.233809919358
V020775,enterprise,5169,2127400.08,check,0,0.46743765,7755.415232603169
V007624,enterprise,4214,1805106.13,ach,0,0.5498102,7739.725681906185
V007505,enterprise,7399,2650722.86,ach,1,0.37372872,7725.210141832661
V013722,enterprise,7372,1216264.37,check,0,0.81375486,7717.928303844534
V024658,enterprise,5122,1695027.52,check,1,0.580369,7669.931355275879
V021809,enterprise,5199,1804777.22,check,0,0.54501086,7668.985546604776
V002027,enterprise,5199,1118886.43,ach,1,0.8789348,7667.425770191178
V006841,enterprise,7372,1354080.74,check,1,0.72498065,7653.458705566492
V012850,enterprise,7372,1157336.14,check,1,0.84556633,7628.835801476888
V005934,enterprise,5734,1604035.83,ach,0,0.6070892,7590.342906053835
V005077,enterprise,7399,1191015.94,ach,1,0.81747836,7589.038046968146
V008434,enterprise,5211,1486771.1,ach,0,0.6545558,7585.397145398331
V016391,enterprise,5169,1214368.24,ach,0,0.7994032,7566.158765078736
V016741,enterprise,5137,2040968.1,check,1,0.47557682,7565.096916926146
V004740,enterprise,7399,1289162.81,ach,1,0.75238997,7559.625317142149
V007736,enterprise,5085,1948399.52,ach,1,0.49722585,7550.356872562676
V018570,enterprise,5172,1521343.07,check,0,0.63624674,7543.596559628692
V020239,enterprise,5199,1620114.77,check,0,0.5969791,7537.39702024755
V024213,enterprise,5085,1899269.66,check,0,0.50915504,7536.181681981391
V016433,enterprise,5199,1712868.33,check,1,0.56447124,7534.919347473374
V005708,enterprise,5169,1168895.99,ach,1,0.8260888,7524.894955885554
V013926,enterprise,7392,1870916.87,ach,1,0.51397765,7492.875602022735
V011395,enterprise,5065,1458914.63,ach,1,0.65840554,7484.459825936107
V004835,enterprise,5111,1430032.62,ach,1,0.67078376,7473.941241119424
V016849,enterprise,5111,1323495.14,check,1,0.7232999,7458.271436977033
V015084,enterprise,5085,1711124.65,check,1,0.5594413,7458.190773223018
V024172,enterprise,5122,1335490.83,ach,1,0.7165739,7455.822915890432
V000739,enterprise,5211,1398476.65,ach,1,0.6815005,7424.500227951359
V012044,enterprise,5137,1215829.06,ach,1,0.78185385,7404.8050973123845
V006911,enterprise,5211,1503394.77,ach,1,0.6321197,7402.603790930238
V014840,enterprise,8911,1316807.3,ach,1,0.72146344,7400.226615276528
V011724,enterprise,5122,1392052.48,ach,1,0.6824528,7400.080878282471
V001398,enterprise,5137,1938341.91,ach,1,0.48903367,7383.315651808207
V013637,enterprise,5199,1263784.9,ach,0,0.74978966,7380.582755430555
V009496,enterprise,5122,1470196.51,ach,0,0.64433485,7378.390813633895
V000264,enterprise,5085,1655205.49,ach,0,0.5699977,7347.706947676063
V015339,enterprise,5199,1440964.33,ach,1,0.6540129,7339.274295022145
V017986,enterprise,5211,1218285.57,check,1,0.7732927,7336.730900394169
V018404,enterprise,8911,2446798.25,ach,0,0.38482293,7332.672668718994
V012069,enterprise,5734,1282392.35,ach,1,0.7331321,7321.304218312551
V024619,enterprise,5111,1229012.82,ach,0,0.76294535,7301.3569680543815
V005938,enterprise,5199,1325375.78,ach,1,0.70526415,7277.920194922838
V018999,enterprise,7372,1095039.46,ach,0,0.85349715,7276.90444460619
V011180,enterprise,5122,1246331.19,ach,0,0.74919,7269.9106434598825
V012168,enterprise,5137,1669164.32,ach,0,0.5587006,7260.505138790665
V008527,enterprise,5137,1233441.27,ach,1,0.7544545,7244.602469182215
V010338,enterprise,5065,1294939.12,ach,0,0.7178035,7236.094435570374
V008170,enterprise,5172,1258490.09,ach,1,0.7378025,7228.13713232254
V022563,enterprise,5199,1367956.08,check,1,0.67787117,7218.38388205494
V010421,enterprise,5172,1410630.32,ach,0,0.6562592,7205.912766706772
V010682,enterprise,5169,1121004.85,ach,0,0.82306343,7181.264803532625
V007608,enterprise,5122,1619048.86,ach,0,0.5694617,7175.890572338353
V008575,enterprise,5169,1745726.36,ach,0,0.5281356,7175.841876555539
V006087,enterprise,5085,1413288.66,ach,1,0.65172726,7168.629958259363
V014702,enterprise,5085,1036568.03,ach,1,0.8864917,7151.271772561021
V012457,enterprise,5199,1294471.29,ach,1,0.7092113,7144.429226375766
V015436,enterprise,5734,1161447.92,ach,1,0.790071,7141.010655212707
V014946,enterprise,5211,1377165.61,ach,0,0.66527784,7129.582084498931
V000663,enterprise,5169,1810197.21,ach,0,0.5055283,7120.846928793892
V007399,enterprise,5065,1266104.0,ach,0,0.722356,7116.622784992218
V010759,enterprise,5137,1206227.01,ach,1,0.7572944,7107.751836937389
V013999,enterprise,5199,1157994.68,ach,1,0.7884975,7104.607351694698
V005122,enterprise,4214,1728605.08,ach,1,0.5265501,7081.5776176207555
V011625,enterprise,5065,1763349.56,check,1,0.51616037,7081.3692753873065
V015001,enterprise,5122,1396013.05,ach,0,0.6518081,7079.460720348954
V007041,enterprise,7392,1302479.99,ach,0,0.6979637,7072.670176096496
V013840,enterprise,5169,2032482.79,check,1,0.44574013,7047.673201597699
V006298,enterprise,7372,1258012.3,check,1,0.7200852,7047.0083458936215
V023270,enterprise,5122,1553842.71,check,0,0.58288693,7045.716908686733
V008974,enterprise,5122,1211340.74,ach,0,0.74741876,7043.030362772198
V023713,enterprise,7399,1441380.28,ach,0,0.6276438,7037.387441879502
V017799,enterprise,5734,1402271.38,check,0,0.64337647,7017.507279220142
V010811,enterprise,5734,1451911.22,ach,1,0.62061083,7008.574655441685
V013643,enterprise,5169,1635776.65,ach,1,0.55016637,6999.59439345789
V017982,enterprise,5172,1847602.48,check,1,0.48707384,6999.35065876133
V013443,enterprise,7372,1178472.83,ach,0,0.76173574,6981.478960608554
V010608,enterprise,4214,1515405.42,check,0,0.5903395,6956.829203248625
V009622,enterprise,5137,1492169.32,check,0,0.59856445,6945.276018583012
V004518,enterprise,8911,1167349.96,ach,0,0.7644417,6938.9681703528595
V008369,enterprise,5172,2342097.64,ach,1,0.37961385,6912.741552749701
V014230,enterprise,5137,1074914.5,ach,1,0.82653695,6907.6524483873845
V001172,enterprise,5065,1321774.54,ach,0,0.6719009,6904.812320478716
V011086,enterprise,5199,1356709.15,ach,1,0.6544212,6902.873951625299
V000970,enterprise,7392,1038427.41,ach,1,0.85379773,6892.855754855199
V020845,enterprise,5085,1132592.07,ach,1,0.7812764,6878.93968495894
V008545,enterprise,5122,1386082.2,ach,0,0.6379347,6873.839290394592
V014723,enterprise,5137,1297103.46,ach,1,0.68123585,6869.067023407869
V014667,enterprise,5172,1333382.0,ach,0,0.6618777,6860.2864030027395
V000351,enterprise,5199,1583190.59,ach,0,0.55704564,6855.275305365682
V015434,enterprise,5122,1378090.59,check,1,0.63836014,6837.744845573683
V001548,enterprise,7392,1367767.54,check,0,0.642351,6828.694467016191
V023391,enterprise,7392,1076555.66,ach,0,0.81482553,6817.640331388779
V024820,enterprise,5734,1085927.58,ach,1,0.80569607,6799.4206697723685
V014330,enterprise,4214,1849127.75,ach,0,0.47315422,6799.380741544425
V018399,enterprise,5085,1225509.92,ach,1,0.71354806,6795.681848903656
V022273,enterprise,7372,977033.36,ach,1,0.89373267,6785.653044406205
V013953,enterprise,5169,1263966.84,check,1,0.689493,6771.970312427196
V006347,enterprise,5211,1023334.47,ach,1,0.85114753,6768.068872199259
V004487,enterprise,5111,1044247.46,check,0,0.83213484,6751.637568377857
V002026,enterprise,5085,1487360.14,check,0,0.583798,6746.54289628539
V015180,enterprise,5211,1115964.51,ach,0,0.7777294,6743.347199308558
V013252,enterprise,5085,970372.59,ach,1,0.888715,6699.077633859997
V018860,enterprise,5111,1431492.4,ach,0,0.6022217,6696.606606774139
V021386,enterprise,7392,1257447.69,ach,0,0.68547326,6695.574171581636
V019274,enterprise,5137,1175157.78,ach,1,0.7330774,6691.852944328518
V001695,enterprise,7399,1077050.69,ach,1,0.79965204,6690.126251576018
V000318,enterprise,5065,1080405.65,ach,1,0.7956225,6676.760592684816
V017393,enterprise,5065,984168.92,ach,1,0.8730971,6674.200410671177
V017355,enterprise,5065,1034355.69,ach,0,0.8292518,6661.930755751386
V019829,enterprise,5172,1539142.67,ach,1,0.55728304,6661.904896596365
V008374,enterprise,5137,1217552.46,ach,0,0.7041458,6658.675502190952
V024169,enterprise,5122,1352352.37,ach,0,0.62921655,6607.379960350867
V010770,enterprise,7392,1128853.57,ach,1,0.75050676,6577.6978708496
V015342,enterprise,5199,1157997.95,ach,0,0.7313693,6575.393354320979
V019750,enterprise,5085,1246118.76,ach,1,0.6791887,6570.798527645569
V008626,enterprise,5085,1233234.21,ach,1,0.68621904,6570.1503317010165
V005839,enterprise,5211,1125617.11,ach,1,0.75144976,6566.757691283632
V016107,enterprise,5065,1296793.34,ach,0,0.65175956,6561.57970410573
V020718,enterprise,5172,2931922.46,check,0,0.287412,6541.357297999182
V023786,enterprise,5734,1090850.9,ach,0,0.77088225,6527.340759864902
V024159,enterprise,5065,1689797.26,ach,1,0.49715236,6520.693542775607
V001407,enterprise,4214,1572169.86,ach,1,0.5339938,6516.231418457003
V014089,enterprise,5211,1040102.09,check,1,0.8058061,6504.964873024211
V007544,enterprise,5137,965054.72,ach,1,0.8682123,6502.978890725708
V015648,enterprise,5199,938399.28,check,0,0.89282036,6502.575851007081
V015743,enterprise,5211,2141744.77,check,0,0.39110267,6501.1368118566415
V015427,enterprise,7399,1134829.06,ach,0,0.73684245,6489.5218308043
V013222,enterprise,4214,1138407.81,ach,0,0.7336888,6481.896222725654
V016256,enterprise,5734,1284274.95,ach,0,0.6491713,6469.715436630559
V005183,enterprise,5085,1157428.69,ach,1,0.7199728,6466.537298726039
V023721,enterprise,5065,1034944.47,ach,1,0.80386615,6455.6545959009745
V010387,enterprise,5065,1829653.9,check,1,0.45414418,6447.413358174563
V011319,enterprise,7399,1030053.25,ach,0,0.8065391,6446.225920373559
V007659,enterprise,5734,1099084.22,check,1,0.75468737,6435.719825264769
V003643,enterprise,4214,1537696.09,ach,1,0.5382268,6421.033761409392
V023502,enterprise,5111,907816.31,ach,0,0.9097941,6407.407324969158
V001359,enterprise,5169,1447282.37,check,1,0.5688355,6386.124688777028
V023050,enterprise,5085,1315937.8,check,1,0.62446296,6374.035332751274
V015243,enterprise,7392,965457.6,check,1,0.8487167,6355.199722544097
V009911,enterprise,7392,1042523.88,ach,1,0.7844817,6342.727280705319
V012193,enterprise,5199,1145630.61,ach,0,0.71298516,6334.5409715379055
V000605,enterprise,4214,1820494.35,ach,0,0.4485135,6332.130455415154
V014200,enterprise,5065,1444358.9,check,0,0.56426036,6319.9558244181635
V024177,enterprise,7392,1045030.19,ach,1,0.7781604,6305.608828768421
V020002,enterprise,5199,1260462.48,ach,1,0.64509344,6304.928627892762
V015510,enterprise,5122,1005452.32,ach,1,0.8085116,6303.3590307768245
V015771,enterprise,5111,1006225.73,ach,1,0.8075041,6300.25136078588
V021879,enterprise,7399,1157683.61,ach,1,0.7016819,6298.605191140696
V012420,enterprise,5734,1061311.97,ach,0,0.76455706,6291.468506600299
V024777,enterprise,5172,1021756.1,ach,1,0.7941089,6291.085123856401
V013003,enterprise,4214,1303822.23,ach,0,0.62198055,6287.61651988862
V024703,enterprise,5085,1384633.85,ach,0,0.5845685,6275.306667696572
V019132,enterprise,5137,919241.49,check,0,0.8803041,6273.69640653967
V022396,enterprise,5085,1203494.62,ach,1,0.670535,6255.882389571581
V019125,enterprise,7372,993061.54,ach,0,0.8093864,6230.1638207650185
V022095,enterprise,5085,1211803.52,check,1,0.6629567,6226.986243171386
V013011,enterprise,5734,1490704.2,ach,1,0.5373047,6207.698976852132
V024505,enterprise,8911,988102.08,ach,1,0.8096155,6199.862019651184
V017292,enterprise,5065,1491085.79,check,1,0.53650826,6199.83876736443
V010038,enterprise,5734,1150962.09,ach,1,0.6940546,6190.644296853715
V010730,enterprise,5137,1019665.78,ach,0,0.7821648,6180.373545650215
V006234,enterprise,5199,1137712.11,ach,1,0.70016134,6172.656264228525
V011344,enterprise,5199,1079284.55,ach,1,0.73679036,6161.651608635927
V015958,enterprise,5122,1044239.73,ach,1,0.7608668,6156.218908247332
V022598,enterprise,5211,1046139.0,ach,1,0.75933725,6154.978461043835
V023113,enterprise,7392,948529.56,check,1,0.83401734,6128.720776784344
V001946,enterprise,5199,969928.49,ach,1,0.8150034,6123.960098682937
V005732,enterprise,5211,1033668.37,ach,1,0.76332945,6112.236036369758
V013568,enterprise,5065,1434440.85,ach,0,0.5495036,6105.843568949629
V016389,enterprise,5111,1343350.81,ach,0,0.58660805,6104.16321718049
V019310,enterprise,5122,1021267.71,ach,1,0.7704147,6094.397333422632
